code_commune;code_departement;nom_departement;nom_commune;code_prelevement;date_prelevement;conclusion_conformite_prelevement;conformite_limites_bact_prelevement;conformite_limites_pc_prelevement;conformite_references_bact_prelevement;conformite_references_pc_prelevement;qualite_generale
78096;78;Yvelines;BOURDONNE;7800239499;2024-03-21 09:32:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78104;78;Yvelines;BREUIL-BOIS-ROBERT;7800243769;2024-11-06 09:55:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78107;78;Yvelines;BREVAL;7800244125;2024-11-26 10:51:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78108;78;Yvelines;BREVIAIRES (LES);7800243850;2024-11-06 10:32:00+00:00;Eau d'alimentation conforme aux limites de qualité. Toutefois, l'eau e st agressive.;C;C;C;N;Conforme aux limites et non conforme aux références 
78113;78;Yvelines;BRUEIL-EN-VEXIN;7800244293;2024-12-04 10:37:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78117;78;Yvelines;BUC;7800244643;2024-12-20 13:09:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;S;C;S;C;Conforme aux limites et aux références
78118;78;Yvelines;BUCHELAY;7800244254;2024-12-03 10:57:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78120;78;Yvelines;BULLION;7800244486;2024-12-12 11:50:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78123;78;Yvelines;CARRIERES-SOUS-POISSY;7800244502;2024-12-13 12:34:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78124;78;Yvelines;CARRIERES-SUR-SEINE;7800244475;2024-12-12 10:26:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78125;78;Yvelines;CELLE-LES-BORDES (LA);7800242627;2024-09-18 14:30:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;S;C;S;C;Conforme aux limites et aux références
78126;78;Yvelines;CELLE-SAINT-CLOUD (LA);7800244300;2024-12-04 14:43:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78128;78;Yvelines;CERNAY-LA-VILLE;7800244488;2024-12-12 14:37:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78133;78;Yvelines;CHAMBOURCY;7800244508;2024-12-13 11:49:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78138;78;Yvelines;CHANTELOUP-LES-VIGNES;7800244450;2024-12-11 09:52:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78140;78;Yvelines;CHAPET;7800244242;2024-12-02 09:19:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78143;78;Yvelines;CHATEAUFORT;7800244301;2024-12-04 10:58:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78146;78;Yvelines;CHATOU;7800244476;2024-12-12 13:05:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78147;78;Yvelines;CHAUFOUR-LES-BONNIERES;7800239504;2024-03-22 10:21:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78152;78;Yvelines;CHAVENAY;7800244506;2024-12-13 09:34:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78158;78;Yvelines;CHESNAY-ROCQUENCOURT (LE);7800244638;2024-12-20 09:58:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78160;78;Yvelines;CHEVREUSE;7800244409;2024-12-09 11:27:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78162;78;Yvelines;CHOISEL;7800243308;2024-10-04 12:54:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78163;78;Yvelines;CIVRY-LA-FORET;7800237812;2024-01-05 11:13:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78164;78;Yvelines;CLAIREFONTAINE-EN-YVELINES;7800243475;2024-10-15 10:10:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78165;78;Yvelines;CLAYES-SOUS-BOIS (LES);7800244366;2024-12-06 10:18:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78168;78;Yvelines;COIGNIERES;7800244426;2024-12-09 12:27:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78171;78;Yvelines;CONDE-SUR-VESGRE;7800244481;2024-12-12 09:36:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78172;78;Yvelines;CONFLANS-SAINTE-HONORINE;7800244613;2024-12-18 11:57:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78185;78;Yvelines;COURGENT;7800244345;2024-12-05 10:11:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78188;78;Yvelines;CRAVENT;7800244434;2024-12-10 09:38:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78189;78;Yvelines;CRESPIERES;7800243091;2024-09-25 11:23:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78190;78;Yvelines;CROISSY-SUR-SEINE;7800244464;2024-12-12 12:09:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78192;78;Yvelines;DAMMARTIN-EN-SERVE;7800244346;2024-12-05 11:36:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78193;78;Yvelines;DAMPIERRE-EN-YVELINES;7800243647;2024-10-22 10:58:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78194;78;Yvelines;DANNEMARIE;7800243230;2024-10-02 10:16:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78196;78;Yvelines;DAVRON;7800243556;2024-10-14 09:41:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78202;78;Yvelines;DROCOURT;7800244463;2024-12-12 10:29:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78206;78;Yvelines;ECQUEVILLY;7800244247;2024-12-02 09:54:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore est trés élevée .;C;C;C;C;Conforme aux limites et aux références
78208;78;Yvelines;ELANCOURT;7800244367;2024-12-06 10:20:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78209;78;Yvelines;EMANCE;7800244278;2024-12-03 11:20:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78217;78;Yvelines;EPONE;7800244280;2024-12-04 11:26:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78220;78;Yvelines;ESSARTS-LE-ROI (LES);7800244490;2024-12-12 15:19:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78224;78;Yvelines;ETANG-LA-VILLE (L');7800244163;2024-11-26 11:29:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78227;78;Yvelines;EVECQUEMONT;7800242468;2024-09-05 09:31:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78230;78;Yvelines;FALAISE (LA);7800241069;2024-06-17 11:07:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78231;78;Yvelines;FAVRIEUX;7800237955;2024-01-15 11:44:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78233;78;Yvelines;FEUCHEROLLES;7800244003;2024-11-20 12:26:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78234;78;Yvelines;FLACOURT;7800244267;2024-12-03 11:34:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78236;78;Yvelines;FLEXANVILLE;7800232890;2023-03-14 09:39:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78237;78;Yvelines;FLINS-NEUVE-EGLISE;7800243020;2024-09-20 10:39:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78238;78;Yvelines;FLINS-SUR-SEINE;7800244632;2024-12-20 10:51:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78239;78;Yvelines;FOLLAINVILLE-DENNEMONT;7800244406;2024-11-29 11:24:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78242;78;Yvelines;FONTENAY-LE-FLEURY;7800244251;2024-12-02 09:08:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78245;78;Yvelines;FONTENAY-MAUVOISIN;7800241950;2024-08-09 10:44:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78246;78;Yvelines;FONTENAY-SAINT-PERE;7800244169;2024-11-26 10:22:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78255;78;Yvelines;FRENEUSE;7800244430;2024-12-10 10:39:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78261;78;Yvelines;GAILLON-SUR-MONTCIENT;7800243409;2024-10-08 10:00:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78262;78;Yvelines;GALLUIS;7800243819;2024-11-08 09:13:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78263;78;Yvelines;GAMBAIS;7800244006;2024-11-20 10:34:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78264;78;Yvelines;GAMBAISEUIL;7800242103;2024-08-19 09:59:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78265;78;Yvelines;GARANCIERES;7800243460;2024-10-14 11:52:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78267;78;Yvelines;GARGENVILLE;7800244302;2024-12-04 10:04:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78269;78;Yvelines;GAZERAN;7800243831;2024-11-06 11:15:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;S;C;S;C;Conforme aux limites et aux références
78276;78;Yvelines;GOMMECOURT;7800242495;2024-09-11 10:22:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78278;78;Yvelines;GOUPILLIERES;7800243910;2024-11-14 09:36:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78281;78;Yvelines;GOUSSONVILLE;7800242603;2024-09-13 10:00:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78283;78;Yvelines;GRANDCHAMP;7800239110;2024-02-27 09:12:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78285;78;Yvelines;GRESSEY;7800243672;2024-10-28 12:07:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78289;78;Yvelines;GROSROUVRE;7800240733;2024-06-04 10:25:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78290;78;Yvelines;GUERNES;7800243311;2024-10-04 10:21:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78291;78;Yvelines;GUERVILLE;7800243216;2024-10-01 09:31:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78296;78;Yvelines;GUITRANCOURT;7800244255;2024-12-03 09:11:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78297;78;Yvelines;GUYANCOURT;7800244624;2024-12-19 16:20:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78299;78;Yvelines;HARDRICOURT;7800243794;2024-11-07 09:16:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78300;78;Yvelines;HARGEVILLE;7800243908;2024-11-14 09:20:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78302;78;Yvelines;HAUTEVILLE (LA);7800240637;2024-05-28 10:03:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78305;78;Yvelines;HERBEVILLE;7800241993;2024-08-14 10:37:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78307;78;Yvelines;HERMERAY;7800243385;2024-10-09 11:46:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78310;78;Yvelines;HOUDAN;7800244477;2024-12-12 11:09:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78311;78;Yvelines;HOUILLES;7800244625;2024-12-19 15:28:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78314;78;Yvelines;ISSOU;7800244283;2024-12-04 10:58:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78317;78;Yvelines;JAMBVILLE;7800243550;2024-10-18 11:47:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78320;78;Yvelines;NOTRE-DAME-DE-LA-MER;7800239911;2024-04-17 10:25:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78321;78;Yvelines;JOUARS-PONTCHARTRAIN;7800244256;2024-12-03 11:12:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
78322;78;Yvelines;JOUY-EN-JOSAS;7800244035;2024-11-22 14:17:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;C;C;C;C;Conforme aux limites et aux références
