code_commune;code_departement;nom_departement;nom_commune;code_prelevement;date_prelevement;conclusion_conformite_prelevement;conformite_limites_bact_prelevement;conformite_limites_pc_prelevement;conformite_references_bact_prelevement;conformite_references_pc_prelevement;qualite_generale
77016;77;Seine-et-Marne;BAGNEAUX-SUR-LOING;7700249650;2024-11-20 08:58:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Sans objet;Conforme;Sans objet;Conforme;Conforme aux limites et aux références
77018;77;Seine-et-Marne;BAILLY-ROMAINVILLIERS;7700249922;2024-12-09 13:10:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77019;77;Seine-et-Marne;BALLOY;7700248955;2024-10-31 09:49:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77020;77;Seine-et-Marne;BANNOST-VILLEGAGNON;7700249939;2024-12-10 09:27:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77021;77;Seine-et-Marne;BARBEY;7700249965;2024-12-11 07:47:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77022;77;Seine-et-Marne;BARBIZON;7700249985;2024-12-11 10:27:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77023;77;Seine-et-Marne;BARCY;7700246977;2024-08-21 10:11:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77024;77;Seine-et-Marne;BASSEVELLE;7700245455;2024-06-19 10:05:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77025;77;Seine-et-Marne;BAZOCHES-LES-BRAY;7700249195;2024-11-15 09:01:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77026;77;Seine-et-Marne;BEAUCHERY-SAINT-MARTIN;7700249348;2024-11-19 13:22:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77027;77;Seine-et-Marne;BEAUMONT-DU-GATINAIS;7700249951;2024-12-10 08:02:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77029;77;Seine-et-Marne;BEAUVOIR;7700245334;2024-06-13 14:43:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77030;77;Seine-et-Marne;BELLOT;7700246244;2024-07-16 10:43:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77031;77;Seine-et-Marne;BERNAY-VILBERT;7700248054;2024-09-23 09:59:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77032;77;Seine-et-Marne;BETON-BAZOCHES;7700241382;2024-01-11 11:55:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77033;77;Seine-et-Marne;BEZALLES;7700247965;2024-09-17 11:55:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77034;77;Seine-et-Marne;BLANDY;7700248120;2024-09-26 14:12:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77035;77;Seine-et-Marne;BLENNES;7700241632;2024-01-23 10:43:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77036;77;Seine-et-Marne;BOISDON;7700226518;2022-03-29 09:42:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Sans objet;Conforme;Sans objet;Conforme;Conforme aux limites et aux références
77037;77;Seine-et-Marne;BOIS-LE-ROI;7700249677;2024-11-29 12:27:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77038;77;Seine-et-Marne;BOISSETTES;7700248124;2024-09-26 15:23:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Toutefois, les valeurs en chlore mesurées sont trop faibles, il est recommandé d'avoir des valeurs minimales de 0,10 mg/l sur l’ensemble du réseau de distribution.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77039;77;Seine-et-Marne;BOISSISE-LA-BERTRAND;7700249212;2024-11-14 13:00:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77040;77;Seine-et-Marne;BOISSISE-LE-ROI;7700249882;2024-12-05 09:10:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77041;77;Seine-et-Marne;BOISSY-AUX-CAILLES;7700249959;2024-12-10 11:01:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Sans objet;Conforme;Sans objet;Conforme;Conforme aux limites et aux références
77042;77;Seine-et-Marne;BOISSY-LE-CHATEL;7700248480;2024-10-10 10:56:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77043;77;Seine-et-Marne;BOITRON;7700243924;2024-04-17 15:27:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77044;77;Seine-et-Marne;BOMBON;7700249878;2024-12-05 11:54:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77045;77;Seine-et-Marne;BOUGLIGNY;7700249334;2024-11-19 09:30:00+00:00;Eau d'alimentation non-conforme aux références de qualité pour le paramètre conductivité. Ce dépassement est dû à la nature de l'eau captée et n'a pas d'impact sur la santé humaine.;Conforme;Conforme;Conforme;Non conforme;Conforme aux limites et non conforme aux références 
77046;77;Seine-et-Marne;BOULANCOURT;7700248602;2024-10-16 11:54:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77047;77;Seine-et-Marne;BOULEURS;7700248321;2024-10-04 09:35:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77048;77;Seine-et-Marne;BOURRON-MARLOTTE;7700249033;2024-10-14 09:20:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Sans objet;Conforme;Sans objet;Conforme;Conforme aux limites et aux références
77049;77;Seine-et-Marne;BOUTIGNY;7700247099;2024-08-27 10:47:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77050;77;Seine-et-Marne;BRANSLES;7700248100;2024-09-18 10:24:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77051;77;Seine-et-Marne;BRAY-SUR-SEINE;7700248847;2024-10-30 11:49:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77052;77;Seine-et-Marne;BREAU;7700249076;2024-11-12 10:44:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77053;77;Seine-et-Marne;BRIE-COMTE-ROBERT;7700249893;2024-12-06 09:14:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77054;77;Seine-et-Marne;BROSSE-MONTCEAUX (LA);7700249681;2024-11-29 11:11:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Sans objet;Conforme;Sans objet;Conforme;Conforme aux limites et aux références
77055;77;Seine-et-Marne;BROU-SUR-CHANTEREINE;7700249055;2024-11-12 11:52:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77056;77;Seine-et-Marne;BURCY;7700244627;2024-05-15 10:01:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Sans objet;Conforme;Sans objet;Conforme;Conforme aux limites et aux références
77057;77;Seine-et-Marne;BUSSIERES;7700245271;2024-06-13 08:14:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77058;77;Seine-et-Marne;BUSSY-SAINT-GEORGES;7700249911;2024-12-06 11:28:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77059;77;Seine-et-Marne;BUSSY-SAINT-MARTIN;7700247974;2024-09-18 10:58:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77060;77;Seine-et-Marne;BUTHIERS;7700248036;2024-09-24 11:48:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77061;77;Seine-et-Marne;CANNES-ECLUSE;7700248068;2024-09-24 15:36:00+00:00;Eau d'alimentation non conforme aux références de qualité pour le paramètre turbidité. Le taux de chlore étant conforme et en l'absence de non-conformité pour le paramètre bactériologique il n'est pas demandé de recontrôle sur ce point. Toutefois, il est demandé à l'exploitant  d'investiguer sur l'origine de ce dépassement.;Conforme;Conforme;Conforme;Non conforme;Conforme aux limites et non conforme aux références 
77062;77;Seine-et-Marne;CARNETIN;7700248722;2024-10-22 12:25:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77063;77;Seine-et-Marne;CELLE-SUR-MORIN (LA);7700249032;2024-11-06 14:00:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77065;77;Seine-et-Marne;CELY;7700248556;2024-10-09 08:31:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77066;77;Seine-et-Marne;CERNEUX;7700246242;2024-07-16 11:19:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77067;77;Seine-et-Marne;CESSON;7700249021;2024-11-05 11:41:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77068;77;Seine-et-Marne;CESSOY-EN-MONTOIS;7700248170;2024-09-26 11:23:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Toutefois, les valeurs en chlore mesurées sont trop faibles, il est recommandé d'avoir des valeurs minimales de 0,10 mg/l sur l’ensemble du réseau de distribution.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77069;77;Seine-et-Marne;CHAILLY-EN-BIERE;7700249775;2024-12-04 09:12:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77070;77;Seine-et-Marne;CHAILLY-EN-BRIE;7700246791;2024-08-08 09:23:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77071;77;Seine-et-Marne;CHAINTREAUX;7700243672;2024-04-08 09:39:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77072;77;Seine-et-Marne;CHALAUTRE-LA-GRANDE;7700249988;2024-12-09 09:08:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77073;77;Seine-et-Marne;CHALAUTRE-LA-PETITE;7700241384;2024-01-11 10:17:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77075;77;Seine-et-Marne;CHALIFERT;7700248062;2024-09-23 11:11:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77076;77;Seine-et-Marne;CHALMAISON;7700249027;2024-11-06 13:30:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77077;77;Seine-et-Marne;CHAMBRY;7700247527;2024-09-10 09:09:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77078;77;Seine-et-Marne;CHAMIGNY;7700249978;2024-12-11 13:29:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77079;77;Seine-et-Marne;CHAMPAGNE-SUR-SEINE;7700249714;2024-12-02 11:07:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77080;77;Seine-et-Marne;CHAMPCENEST;7700249310;2024-11-18 11:33:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77081;77;Seine-et-Marne;CHAMPDEUIL;7700248056;2024-09-23 09:16:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Toutefois, les valeurs en chlore mesurées sont trop faibles, il est recommandé d'avoir des valeurs minimales de 0,10 mg/l sur l’ensemble du réseau de distribution.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77082;77;Seine-et-Marne;CHAMPEAUX;7700249100;2024-11-07 13:21:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77083;77;Seine-et-Marne;CHAMPS-SUR-MARNE;7700249756;2024-12-04 14:57:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Toutefois, les valeurs en chlore mesurées sont trop faibles, il est recommandé d'avoir des valeurs minimales de 0,10 mg/l sur l’ensemble du réseau de distribution.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77084;77;Seine-et-Marne;CHANGIS-SUR-MARNE;7700248743;2024-10-23 11:37:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Toutefois, les valeurs en chlore mesurées sont trop faibles. Il est recommandé d'avoir des valeurs minimales de 0,10 mg/l sur l'ensemble du réseau de distribution.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77085;77;Seine-et-Marne;CHANTELOUP-EN-BRIE;7700249308;2024-11-18 11:46:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77086;77;Seine-et-Marne;CHAPELLE-GAUTHIER (LA);7700247941;2024-09-18 10:22:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77087;77;Seine-et-Marne;CHAPELLE-IGER (LA);7700246048;2024-07-09 14:47:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Toutefois, les valeurs en chlore mesurées sont trop faibles. Il est recommandé d'avoir des valeurs minimales de 0,10 mg/l sur l’ensemble du réseau de distribution.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77088;77;Seine-et-Marne;CHAPELLE-LA-REINE (LA);7700249728;2024-12-03 08:39:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77089;77;Seine-et-Marne;CHAPELLE-RABLAIS (LA);7700246599;2024-08-02 08:26:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77090;77;Seine-et-Marne;CHAPELLE-SAINT-SULPICE (LA);7700245711;2024-06-25 09:40:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77091;77;Seine-et-Marne;CHAPELLES-BOURBON (LES);7700249070;2024-11-07 09:50:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77093;77;Seine-et-Marne;CHAPELLE-MOUTILS (LA);7700248497;2024-10-11 10:27:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77094;77;Seine-et-Marne;CHARMENTRAY;7700248995;2024-11-04 10:13:00+00:00;Eau d'alimentation non-conforme aux références de qualité pour le paramètre conductivité. Ce dépassement est dû à la nature de l'eau captée et n'a pas d'impact sur la santé humaine.;Conforme;Conforme;Conforme;Non conforme;Conforme aux limites et non conforme aux références 
77095;77;Seine-et-Marne;CHARNY;7700248712;2024-10-22 10:08:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77096;77;Seine-et-Marne;CHARTRETTES;7700249357;2024-11-20 15:06:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77097;77;Seine-et-Marne;CHARTRONGES;7700240669;2023-12-07 12:03:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77098;77;Seine-et-Marne;CHATEAUBLEAU;7700249012;2024-11-04 10:36:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77099;77;Seine-et-Marne;CHATEAU-LANDON;7700249984;2024-12-11 07:51:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77100;77;Seine-et-Marne;CHATELET-EN-BRIE (LE);7700249197;2024-11-15 15:38:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77101;77;Seine-et-Marne;CHATENAY-SUR-SEINE;7700249740;2024-12-03 10:20:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77102;77;Seine-et-Marne;CHATENOY;7700248628;2024-10-18 09:03:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Toutefois, les valeurs en chlore mesurées sont trop faibles, il est recommandé d'avoir des valeurs minimales de 0,10 mg/l sur l’ensemble du réseau de distribution.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
77103;77;Seine-et-Marne;CHATILLON-LA-BORDE;7700246520;2024-07-29 10:40:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
