DPT du siège de la coll.;Id SISPEA de la collectivité;Nom collectivité;Type collectivité;Id SISPEA de l'entité de gestion;Nom de l'entité de gestion;Mode de gestion;Pop de l'entité de gestion sans double compte;Statut;D101.0;Verif_D101.0;CalculAuto_D101.0;D102.0;Verif_D102.0;CalculAuto_D102.0;VP.056;VP.190;VP.177;VP.216;VP.179;VP.178;VP.219;VP.215;VP.214;VP.191;VP.175;VP.213;VP.229;DC.184;Borne inférieure Tranche 1 (part collectivité);Borne supérieure Tranche 1 (part collectivité);Prix Tranche 1 (part collectivité);Borne inférieure Tranche 2 (part collectivité);Borne supérieure Tranche 2 (part collectivité);Prix Tranche 2 (part collectivité);Borne inférieure Tranche 3 (part collectivité);Borne supérieure Tranche 3 (part collectivité);Prix Tranche 3 (part collectivité);Borne inférieure Tranche 4 (part collectivité);Borne supérieure Tranche 4 (part collectivité);Prix Tranche 4 (part collectivité);Borne inférieure Tranche 5 (part collectivité);Borne supérieure Tranche 5 (part collectivité);Prix Tranche 5 (part collectivité);Borne inférieure Tranche 6 (part collectivité);Borne supérieure Tranche 6 (part collectivité);Prix Tranche 6 (part collectivité);Borne inférieure Tranche 7 (part collectivité);Borne supérieure Tranche 7 (part collectivité);Prix Tranche 7 (part collectivité);Borne inférieure Tranche 8 (part collectivité);Borne supérieure Tranche 8 (part collectivité);Prix Tranche 8 (part collectivité);Borne inférieure Tranche 9 (part collectivité);Borne supérieure Tranche 9 (part collectivité);Prix Tranche 9 (part collectivité);Borne inférieure Tranche 10 (part collectivité);Borne supérieure Tranche 10 (part collectivité);Prix Tranche 10 (part collectivité);Borne inférieure Tranche 1 (part délégataire);Borne supérieure Tranche 1 (part délégataire);Prix Tranche 1 (part délégataire);Borne inférieure Tranche 2 (part délégataire);Borne supérieure Tranche 2 (part délégataire);Prix Tranche 2 (part délégataire);Borne inférieure Tranche 3 (part délégataire);Borne supérieure Tranche 3 (part délégataire);Prix Tranche 3 (part délégataire);Borne inférieure Tranche 4 (part délégataire);Borne supérieure Tranche 4 (part délégataire);Prix Tranche 4 (part délégataire);Borne inférieure Tranche 5 (part délégataire);Borne supérieure Tranche 5 (part délégataire);Prix Tranche 5 (part délégataire);Borne inférieure Tranche 6 (part délégataire);Borne supérieure Tranche 6 (part délégataire);Prix Tranche 6 (part délégataire);Borne inférieure Tranche 7 (part délégataire);Borne supérieure Tranche 7 (part délégataire);Prix Tranche 7 (part délégataire);Borne inférieure Tranche 8 (part délégataire);Borne supérieure Tranche 8 (part délégataire);Prix Tranche 8 (part délégataire);Borne inférieure Tranche 9 (part délégataire);Borne supérieure Tranche 9 (part délégataire);Prix Tranche 9 (part délégataire);Borne inférieure Tranche 10 (part délégataire);Borne supérieure Tranche 10 (part délégataire);Prix Tranche 10 (part délégataire)
001;CollectivityId=182209;SIE Montmerle et Environs;Syndicat Intercommunal à Vocation Unique;ServiceId=182732;eau potable;Délégation;12600;Confirmé / publié;12412;Sans anomalie apparente;0;2,3;Sans anomalie apparente;0;5515;37,9;124,35;0,29;56,75;94,9;0;0,063;0;32,5;12412;5,5;2,25;;0;;0,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,7204;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182133;Saint-Martin-de-Bavel;Commune;ServiceId=182625;eau potable;Régie;439;Confirmé / publié;439;Sans anomalie apparente;0;1,53;Sans anomalie apparente;1;238;;;0,29;40,39;143;0;0,0466;0;41;439;0;1,84;;0;;0,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182211;SIE Nord Est de Lyon;Syndicat Intercommunal à Vocation Unique;ServiceId=182734;eau potable;Délégation;20550;En attente de saisie;20399;Non vérifié;0;1,64;Non vérifié;0;9273;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182017;Lantenay;Commune;ServiceId=182469;eau potable;Régie;89;En cours de saisie;292;Non vérifié;0;2,33;Non vérifié;1;145;0;0;0,29;49,36;230;0;0;0;50;292;5,5;2,01;35919,9;0;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182219;SIE Veyle Reyssouze Vieux-Jonc;Syndicat Intercommunal à Vocation Unique;ServiceId=182742;eau potable;Délégation;38528;Confirmé / publié;38933;Sans anomalie apparente;0;2,04;Sans anomalie apparente;1;18536;35,48;70,95;0,29;55,14;118,53;;0,0632;;35,37;38933;5,5;2,1;;0;120;0,693;120;730;;730;36500;;36500;;;;;;;;;;;;;;;;;;;;;0;;0,2956;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181905;Boyeux-Saint-Jérôme;Commune;ServiceId=182310;eau potable;Régie;379;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182066;Outriaz;Commune;ServiceId=182778;eau potable : outriaz;Régie;88;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181896;Billiat;Commune;ServiceId=182295;eau potable;Régie;587;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182159;Seyssel;Commune;ServiceId=182662;eau potable;Délégation;984;En cours de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182229;SIE DE LA RÉGION D'AMBÉRIEU EN BUGEY;Syndicat Intercommunal à Vocation Unique;ServiceId=182755;eau potable;Régie;23555;Confirmé / publié;23555;Sans anomalie apparente;0;1,39;Sans anomalie apparente;1;11575;;;0,29;51,29;115,36;0;0,065;0;24,16;23555;5,5;2,03;1709995;0;;0,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212296;Communauté de communes Haut-Bugey (CCHB);Communauté de communes;ServiceId=216839;eau potable : Ex sivom lac sylans DSP;Délégation;711;Confirmé / publié;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182012;Jujurieux;Commune;ServiceId=182461;eau potable;Régie;2212;Confirmé / publié;2200;Sans anomalie apparente;0;2,26;Sans anomalie apparente;1;1100;;;0,29;34,8;235,8;;;;36;2200;0;2;;0;;1,665;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182155;Serrières-de-Briord;Commune;ServiceId=182656;eau potable;Délégation;1311;En attente de saisie;;Non vérifié;0;1,56;Non vérifié;0;692;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181881;Balan;Commune;ServiceId=182274;eau potable;Délégation;1468;En attente de saisie;;Non vérifié;0;1,62;Non vérifié;0;686;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212296;Communauté de communes Haut-Bugey (CCHB);Communauté de communes;ServiceId=182748;eau potable : ancienne cco;Délégation;20308;Confirmé / publié;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182184;Villars-les-Dombes;Commune;ServiceId=182767;eau potable;Régie;4534;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182166;Sutrieu;Commune;ServiceId=182673;eau potable (Sutrieu);Régie;112;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182004;Innimond;Commune;ServiceId=182450;eau potable;Régie;119;Vérifié;119;Présomption d'anomalie;0;1,27;Sans anomalie apparente;1;105;;;0,29;34,8;117;;;;15;119;0;1,13;;0;;0,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182165;Surjoux;Commune;ServiceId=182671;eau potable (Surjoux);Régie;76;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182065;Ordonnaz;Commune;ServiceId=182540;eau potable;Délégation;155;En cours de saisie;240;Non vérifié;0;;Non vérifié;1;;;;0,29;;;;;;;240;;;;0;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182064;Oncieu;Commune;ServiceId=182538;eau potable;Régie;97;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182013;Labalme;Commune;ServiceId=182769;eau potable;Régie;104;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182239;SIVOM DU LAC DE SYLANS;Syndicat Intercommunal à Vocations Multiples;ServiceId=182780;eau potable : distribution;Délégation;711;En cours de saisie;1710;Non vérifié;0;3,60825;Non vérifié;1;;34,8;335,19;0,29;13,8;84;;;;0;1710;5,5;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182156;Serrières-sur-Ain;Commune;ServiceId=182658;eau potable;Régie;126;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182153;Seillonnaz;Commune;ServiceId=182653;eau potable;Régie;144;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181911;Bressolles;Commune;ServiceId=182320;eau potable;Régie;422;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181945;Cize;Commune;ServiceId=182375;eau potable;Délégation;181;En attente de saisie;;Non vérifié;0;1,56;Non vérifié;0;113;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181916;Ceignes;Commune;ServiceId=182329;eau potable : distribution;Régie;136;Confirmé / publié;270;Sans anomalie apparente;0;1,54;Sans anomalie apparente;1;131;;;0,29;34,8;150;;;;24;270;0;2,06;;0;;1,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182149;Samognat;Commune;ServiceId=182647;eau potable : samognat;Régie;354;Confirmé / publié;709;Sans anomalie apparente;0;1,17991666666667;Sans anomalie apparente;1;277;0;0;0,29;43,03;98,56;;0,047;;10;709;0;2,55956678700361;34362,8;0;;0,738;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182212;SIE Renom Chalaronne;Syndicat Intercommunal à Vocation Unique;ServiceId=182735;eau potable : Perimetre Ex SIE Renom Chalaronne;Délégation;4704;Confirmé / publié;4773;Sans anomalie apparente;0;2,31;Sans anomalie apparente;1;2251;30,12;102,05;0,29;57,02;117,6;0;0,065;0;30;4773;5,5;2,12;;0;;0,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,5994;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181991;Géovreisset;Commune;ServiceId=182771;eau potable;Régie;483;Confirmé / publié;967;Sans anomalie apparente;0;1,7;Sans anomalie apparente;1;335;;;0,28;81,6;122,2;0,4;;;7;967;0;2,89;85604,52;0;;0,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182162;Sonthonnax-la-Montagne;Commune;ServiceId=182666;eau potable : distribution;Régie;166;Confirmé / publié;322;Sans anomalie apparente;0;2,41;Sans anomalie apparente;1;157;;;0,29;49,9;239,8;;;;73;322;5,5;2,05;;0;;1,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182141;Saint-Rambert-en-Bugey;Commune;ServiceId=182637;eau potable;Délégation;2288;En attente de saisie;;Non vérifié;0;2,84;Non vérifié;0;1215;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182215;SIE Saône Veyle;Syndicat Intercommunal à Vocation Unique;ServiceId=182738;eau potable : SIE Saône Veyle;Délégation;20401;Confirmé / publié;20538;Sans anomalie apparente;0;2;Sans anomalie apparente;1;9311;35,24;65,19;0,29;54,86;119,8;0;0,063;0;34;20538;5,5;2,21;;0;;0,715;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,2496;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181954;Contrevoz;Commune;ServiceId=182386;eau potable;Délégation;534;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182204;SIE Dombes Saône;Syndicat Intercommunal à Vocation Unique;ServiceId=182726;eau potable : Perimetre Ex SIE Dombes Saone;Délégation;42969;Confirmé / publié;43473;Sans anomalie apparente;0;2,2;Sans anomalie apparente;1;18274;32,52;79,56;0,29;60,57;123,99;0;0,1;0;0;43473;5,5;2,38;;0;30;0,233;30;150;1,3;150;;1,4;;;;;;;;;;;;;;;;;;;;;;0;;0,392;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181877;Artemare;Commune;ServiceId=182269;eau potable;Régie;1217;Vérifié;1175;Sans anomalie apparente;0;1,73;Sans anomalie apparente;1;710;;;0,29;45,64;162,35;;;;39,5;1175;5,5;1,65;;0;99;1,05;99;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182010;Journans;Commune;ServiceId=182459;eau potable;Régie;358;Confirmé / publié;;Non vérifié;0;1,96;Sans anomalie apparente;1;204;;;0,29;34,8;199,93;;;;47,53;;0;;33672,89;0;;1,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182200;SIE Andert Condon Pugieu;Syndicat Intercommunal à Vocation Unique;ServiceId=182722;eau potable;Délégation;515;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182136;Saint-Maurice-de-Gourdans;Commune;ServiceId=182630;eau potable;Délégation;2508;Confirmé / publié;2499;Sans anomalie apparente;0;2,19;Sans anomalie apparente;1;1122;43,2;89,92;0,29;54,35;118,02;;0,049;;24;2499;5,5;2,23;;0;;0,7835;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,3893;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182202;SIE Basse Reyssouze;Syndicat Intercommunal à Vocation Unique;ServiceId=182724;eau potable : Périmetre Ex SIE Basse Reyssouze;Délégation;17353;Confirmé / publié;17523;Sans anomalie apparente;0;2,36;Sans anomalie apparente;1;8990;35,69;68,51;0,29;57,36;157,2;0;0,065;0;42;17523;5,5;1,95;;0;;0,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,2735;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182238;COMMUNAUTÉ DE COMMUNES DE LA COTIERE A MONTLUEL (3CM);Communauté de communes;ServiceId=182803;eau potable;Régie;8615;Confirmé / publié;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
