DPT du siège de la coll.;Id SISPEA de la collectivité;Nom collectivité;Type collectivité;Id SISPEA de l'entité de gestion;Nom de l'entité de gestion;Mode de gestion;Pop de l'entité de gestion sans double compte;Statut;D101.0;Verif_D101.0;CalculAuto_D101.0;D102.0;Verif_D102.0;CalculAuto_D102.0;VP.056;VP.190;VP.177;VP.216;VP.179;VP.178;VP.219;VP.215;VP.214;VP.191;VP.175;VP.213;VP.229;DC.184;Borne inférieure Tranche 1 (part collectivité);Borne supérieure Tranche 1 (part collectivité);Prix Tranche 1 (part collectivité);Borne inférieure Tranche 2 (part collectivité);Borne supérieure Tranche 2 (part collectivité);Prix Tranche 2 (part collectivité);Borne inférieure Tranche 3 (part collectivité);Borne supérieure Tranche 3 (part collectivité);Prix Tranche 3 (part collectivité);Borne inférieure Tranche 4 (part collectivité);Borne supérieure Tranche 4 (part collectivité);Prix Tranche 4 (part collectivité);Borne inférieure Tranche 5 (part collectivité);Borne supérieure Tranche 5 (part collectivité);Prix Tranche 5 (part collectivité);Borne inférieure Tranche 6 (part collectivité);Borne supérieure Tranche 6 (part collectivité);Prix Tranche 6 (part collectivité);Borne inférieure Tranche 7 (part collectivité);Borne supérieure Tranche 7 (part collectivité);Prix Tranche 7 (part collectivité);Borne inférieure Tranche 8 (part collectivité);Borne supérieure Tranche 8 (part collectivité);Prix Tranche 8 (part collectivité);Borne inférieure Tranche 9 (part collectivité);Borne supérieure Tranche 9 (part collectivité);Prix Tranche 9 (part collectivité);Borne inférieure Tranche 10 (part collectivité);Borne supérieure Tranche 10 (part collectivité);Prix Tranche 10 (part collectivité);Borne inférieure Tranche 1 (part délégataire);Borne supérieure Tranche 1 (part délégataire);Prix Tranche 1 (part délégataire);Borne inférieure Tranche 2 (part délégataire);Borne supérieure Tranche 2 (part délégataire);Prix Tranche 2 (part délégataire);Borne inférieure Tranche 3 (part délégataire);Borne supérieure Tranche 3 (part délégataire);Prix Tranche 3 (part délégataire);Borne inférieure Tranche 4 (part délégataire);Borne supérieure Tranche 4 (part délégataire);Prix Tranche 4 (part délégataire);Borne inférieure Tranche 5 (part délégataire);Borne supérieure Tranche 5 (part délégataire);Prix Tranche 5 (part délégataire);Borne inférieure Tranche 6 (part délégataire);Borne supérieure Tranche 6 (part délégataire);Prix Tranche 6 (part délégataire);Borne inférieure Tranche 7 (part délégataire);Borne supérieure Tranche 7 (part délégataire);Prix Tranche 7 (part délégataire);Borne inférieure Tranche 8 (part délégataire);Borne supérieure Tranche 8 (part délégataire);Prix Tranche 8 (part délégataire);Borne inférieure Tranche 9 (part délégataire);Borne supérieure Tranche 9 (part délégataire);Prix Tranche 9 (part délégataire);Borne inférieure Tranche 10 (part délégataire);Borne supérieure Tranche 10 (part délégataire);Prix Tranche 10 (part délégataire)
001;CollectivityId=182137;Saint-Maurice-de-Rémens;Commune;ServiceId=182632;eau potable;Régie;747;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182223;Communauté de Communes d'OYONNAX;Communauté de communes;ServiceId=182748;eau potable : ancienne cco;Délégation;20308;Confirmé / publié;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182141;Saint-Rambert-en-Bugey;Commune;ServiceId=182637;eau potable;Délégation;2288;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182151;Sault-Brénaz;Commune;ServiceId=182650;eau potable;Régie;1049;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182153;Seillonnaz;Commune;ServiceId=182653;eau potable;Régie;144;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182156;Serrières-sur-Ain;Commune;ServiceId=182658;eau potable;Régie;126;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182161;SONGIEU;Commune;ServiceId=182664;eau potable (SONGIEU);Régie;66;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182016;Lancrans;Commune;ServiceId=182467;eau potable (Lancrans);Délégation;536;En cours de saisie;1089;Non vérifié;1;2,5;Non vérifié;0;376;25,72;80,764;0,28;49,24002;170;0;0;0;32;1089;5,5;2,89627659574468;60252;0;;1,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,4587;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182213;SIE Renom Veyle;Syndicat Intercommunal à Vocation Unique;ServiceId=182736;eau potable : Perimetre Ex SIE Renom Veyle;Délégation;8435;Confirmé / publié;8242;Sans anomalie apparente;1;2,51191983333333;Sans anomalie apparente;1;3984;31,56;116,52;0,28;61,11038;123,8;0;0,0983;0;31,52;8242;5,5;2,06877510040161;1167683;0;;0,769;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,708;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182165;Surjoux;Commune;ServiceId=182671;eau potable (Surjoux);Régie;76;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182166;Sutrieu;Commune;ServiceId=182673;eau potable (Sutrieu);Régie;112;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182182;Vieu-d'Izenave;Commune;ServiceId=182696;eau potable;Régie;696;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182184;Villars-les-Dombes;Commune;ServiceId=182767;eau potable;Régie;4534;En cours de saisie;4491;Non vérifié;1;2,83650816666667;Non vérifié;1;2083;;;0,28;63,94498;276,436;;0,105;;24,04;4491;5,5;2,15602496399424;249128,7;0;;2,1033;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182163;Souclin;Commune;ServiceId=182668;eau potable;Régie;269;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182188;Villes;Commune;ServiceId=182704;eau potable;Régie;366;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182147;Saint-Vulbas;Commune;ServiceId=182774;eau potable;Délégation;1082;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181893;Béon;Commune;ServiceId=182291;eau potable (Béon);Régie;470;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181865;Ambléon;Commune;ServiceId=182252;eau potable;Délégation;114;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182190;Villieu-Loyes-Mollon;Commune;ServiceId=182707;eau potable : villieu loyes mollon;Délégation;3415;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181901;Bolozon;Commune;ServiceId=182303;eau potable : distribution;Régie;94;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182193;Virieu-le-Petit;Commune;ServiceId=182712;eau potable (Virieu-le-Petit);Régie;314;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182168;Tenay;Commune;ServiceId=182785;eau potable;Délégation;1086;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182195;Vongnes;Commune;ServiceId=182716;eau potable;Régie;80;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182214;SIE Rossillon Cheignieu la Balme;Syndicat Intercommunal à Vocation Unique;ServiceId=182737;eau potable;Délégation;299;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182043;Mérignat;Commune;ServiceId=182510;eau potable;Régie;130;Confirmé / publié;137;Sans anomalie apparente;1;;Non vérifié;1;99;;;;;;;;;;137;;1,38383838383838;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181948;Colomieu;Commune;ServiceId=182379;eau potable;Régie;126;En cours de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181891;Bénonces;Commune;ServiceId=182288;eau potable;Régie;280;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182208;SIE Massignieu de Rives-Nattages-Parves;Syndicat Intercommunal à Vocation Unique;ServiceId=182731;eau potable;Délégation;1618;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182211;SIE Nord Est de Lyon;Syndicat Intercommunal à Vocation Unique;ServiceId=182734;eau potable;Délégation;20550;En cours de saisie;;Non vérifié;1;1,27067716666667;Non vérifié;1;;13,68;67,944;;7,94926;76,588;;;;20,5;;5,5;;;0;;0,4674;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,4522;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182056;Nurieux-Volognat;Commune;ServiceId=182527;eau potable : distribution;Régie;1055;Confirmé / publié;1070;Sans anomalie apparente;1;1,11483333333333;Sans anomalie apparente;1;472;;;0,28;33,6;100,18;;0;0;34,18;1070;0;2,26694915254237;49534,4;0;;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182227;SIE DES GALLANCHONS ET DE COZ;Syndicat Intercommunal à Vocation Unique;ServiceId=182753;eau potable :;Délégation;7606;En cours de saisie;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182231;SIE BASSE VALLÉE DE LA VALSERINE;Syndicat Intercommunal à Vocation Unique;ServiceId=182757;eau potable;Régie;1059;En attente de saisie;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182232;SIE POLLIEU FLAXIEU;Syndicat Intercommunal à Vocation Unique;ServiceId=182758;eau potable;Régie;113;En attente de saisie;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182220;SIE Villette Priay;Syndicat Intercommunal à Vocation Unique;ServiceId=182743;eau potable;Délégation;2327;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182206;SIE Faramans?Rignieux le Franc-St Eloi;Syndicat Intercommunal à Vocation Unique;ServiceId=182729;eau potable;Délégation;3683;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182233;SIE DU BAS BUGEY;Syndicat Intercommunal à Vocation Unique;ServiceId=182759;eau potable;Régie;1156;En attente de saisie;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182217;SIE Valromey;Syndicat Mixte;ServiceId=182740;eau potable;Délégation;5159;En attente de saisie;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181956;Corbonod;Commune;ServiceId=182390;eau potable;Délégation;1242;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181912;Brion;Commune;ServiceId=182322;eau potable : distribution;Régie;522;Confirmé / publié;530;Sans anomalie apparente;1;1,13166666666667;Sans anomalie apparente;1;258;;;0,28;33,6;102,2;0;0;0;11;530;0;2,05426356589147;25233;0;;0,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181885;Bellignat;Commune;ServiceId=182770;eau potable;Régie;1925;Confirmé / publié;3712;Sans anomalie apparente;0;1,71;Sans anomalie apparente;0;685;;;;;;;;;;3712;;5,41897810218978;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181887;Bellegarde-sur-Valserine;Commune;ServiceId=182281;eau potable (Bellegarde-sur-Valserine);Régie;5980;Vérifié;12052;Sans anomalie apparente;1;1,42;Présomption d'anomalie;0;6251;;;0,28;49,422;162;;0,04;;24;12052;5,5;1,9280115181571;832716;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181903;Bourg-en-Bresse;Commune;ServiceId=182306;eau potable;Régie;49816;Confirmé / publié;49340;Sans anomalie apparente;1;1,36710416666667;Sans anomalie apparente;1;26701;;;0,28;51,1525;112,9;;0,075;;21,94;49340;5,5;1,84787086625969;2645429;0;120;0,758;120;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181910;Brens;Commune;ServiceId=182318;eau potable;Délégation;1227;Confirmé / publié;1192;Sans anomalie apparente;1;1,56;Sans anomalie apparente;0;490;40,28;85,88;;52,99;48;;;;12;1192;;2,43265306122449;79199;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181919;Chalamont;Commune;ServiceId=182335;eau potable;Régie;2447;Confirmé / publié;2323;Sans anomalie apparente;1;1,62808333333333;Sans anomalie apparente;1;1150;;;0,28;33,6;161,77;0;0;0;4,57;2323;0;2,02;;0;;1,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181926;Chanay;Commune;ServiceId=182347;eau potable;Régie;654;Confirmé / publié;680;Sans anomalie apparente;1;2,05549166666667;Sans anomalie apparente;1;244;;;0,28;57,259;189,4;0;0,09;0;31;680;5,5;2,78688524590164;48580,84;0;120;1,32;120;;1,32;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181930;Charnoz-sur-Ain;Commune;ServiceId=182352;eau potable;Régie;943;Confirmé / publié;941;Sans anomalie apparente;1;1,256325;Sans anomalie apparente;1;379;;;;7,179;143,58;;;;39,18;941;5;2,48284960422164;65851;0;;0,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181931;Château-Gaillard;Commune;ServiceId=182354;eau potable;Régie;1994;Confirmé / publié;2001;Sans anomalie apparente;1;1,705;Sans anomalie apparente;1;942;;;0,28;33,6;171;0;0;0;15;2001;0;2,12420382165605;132813;0;120;1,3;120;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181933;Châtillon-en-Michaille;Commune;ServiceId=182357;eau potable (Châtillon-en-Michaille);Délégation;1626;Confirmé / publié;3198;Sans anomalie apparente;1;1,91605583333333;Sans anomalie apparente;1;1341;56,1;104,724;0,28;57,2027;68;0;0,0968;0;20;3198;5,5;2,38478747203579;132580;0;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,4052;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181959;Cormaranche-en-Bugey;Commune;ServiceId=182395;eau potable (Cormaranche-en-Bugey);Régie;433;Confirmé / publié;930;Sans anomalie apparente;1;1,69151666666667;Sans anomalie apparente;1;461;0;0;0,28;44,182;158,8;0;0;0;40;930;5,5;2,01735357917571;59877;0;120;0,99;120;;;;;;;;;;;;;;;;;;;;;;;;;;;0;120;0;120;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181967;Cressin-Rochefort;Commune;ServiceId=182404;eau potable;Régie;390;Confirmé / publié;390;Sans anomalie apparente;1;1,85666666666667;Sans anomalie apparente;1;229;;;0,28;94,8;128;0,51;0;0;20;390;0;1,70305676855895;28999;0;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181954;Contrevoz;Commune;ServiceId=182386;eau potable;Délégation;534;Confirmé / publié;560;Sans anomalie apparente;1;2,381346;Sans anomalie apparente;1;319;61,86;133,74;0,28;75,58152;76,44;0;0,2257;0;12;560;5,5;1,75548589341693;84764;0;;0,537;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,599;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182000;Hauteville-Lompnes;Commune;ServiceId=182443;eau potable (Hauteville-Lompnes);Régie;2033;Confirmé / publié;4192;Sans anomalie apparente;1;2,03;Sans anomalie apparente;0;1837;;;0,28;;326,16;0;0;0;60;4192;5,5;2,28198149156233;477393,19;0;120;2,218;120;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182003;Injoux-Génissiat;Commune;ServiceId=182448;eau potable;Régie;1163;Confirmé / publié;1114;Sans anomalie apparente;1;2,17333333333333;Sans anomalie apparente;1;606;;;0,28;39,6;221,2;;0,05;;22;1114;0;1,83828382838284;147388;0;;1,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182028;Lompnieu;Commune;ServiceId=182487;eau potable (Lompnieu);Régie;61;Confirmé / publié;164;Sans anomalie apparente;1;2,05373333333333;Sans anomalie apparente;1;112;0;0;0,28;46,448;200;;;;80;164;5,5;1,46428571428571;17983;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181990;GEOVREISSIAT-BEARD;Commune;ServiceId=182432;eau potable : distribution;Régie;1030;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
